Date,Open,High,Low,Close,Adj Close,Volume,Days
2018-10-24,151.429993,151.979996,145.820007,145.949997,137.3004,40412400,1285
2018-10-25,146.729996,149.820007,146.410004,149.110001,140.273117,32311300,1286
2018-10-26,147.539993,149.419998,144.699997,147.479996,138.739716,36986100,1287
2018-10-29,149.130005,150.630005,145.070007,146.669998,137.977707,33031300,1288
2018-10-30,146.850006,149.889999,146.559998,149.729996,140.8564,29017200,1289
2018-10-31,151.259995,151.860001,150.029999,150.029999,141.138596,36785400,1290
2018-11-01,150.889999,153.770004,150.809998,153.490005,144.393555,28496400,1291
2018-11-02,154.059998,154.889999,152.440002,154,144.873352,26671600,1292
2018-11-05,154.039993,154.660004,152.350006,153.880005,144.760452,16940900,1293
2018-11-06,153.649994,155.110001,153.520004,154.639999,145.475403,15572900,1294
2018-11-07,155.360001,157.410004,154.800003,157.410004,148.081253,22127800,1295
2018-11-08,156.610001,157.899994,156.339996,156.990005,147.686157,14987700,1296
2018-11-09,156,156.029999,152.949997,154.080002,144.948578,20654400,1297
2018-11-12,154.020004,154.169998,150.839996,151.029999,142.079346,21886800,1298
2018-11-13,151.600006,153.089996,150.289993,150.550003,141.627762,18468500,1299
2018-11-14,151.820007,152.460007,148.479996,149.449997,140.592957,24549100,1300
2018-11-15,148.490005,151.800003,148.130005,151.580002,142.596741,24482000,1301
2018-11-16,150.610001,152.289993,150.059998,151.940002,142.935379,29323500,1302
2018-11-19,151.679993,152.029999,148.369995,148.860001,140.037979,21540900,1303
2018-11-20,147.25,148.429993,145.589996,145.990005,137.338028,25907000,1304
2018-11-21,146.779999,149.369995,146.529999,148.029999,139.257126,17902300,1305
2018-11-23,146.820007,149.300003,146.809998,147.889999,139.125427,11134800,1306
2018-11-26,149.320007,150.399994,148.740005,149.809998,140.931641,15346400,1307
2018-11-27,149.179993,149.729996,148.289993,148.570007,139.765137,14461800,1308
2018-11-28,149.199997,152.369995,147.699997,152.240005,143.217621,26125900,1309
2018-11-29,151.610001,152.740005,150.440002,151.830002,142.831909,15134500,1310
2018-11-30,151.460007,152.860001,151.080002,152.619995,143.575073,20304700,1311
2018-12-03,154.389999,154.479996,152.020004,154.080002,144.948578,23379800,1312
2018-12-04,153.75,154.130005,147.139999,147.520004,138.777344,41077900,1313
2018-12-06,145.449997,147.199997,143.429993,147.199997,138.476318,37581200,1314
2018-12-07,147.139999,148.259995,143.270004,144.020004,135.484802,28525100,1315
2018-12-10,144.270004,144.720001,141.449997,143.600006,135.089661,30776600,1316
2018-12-11,145.679993,146.190002,142.389999,143.449997,134.948532,29229300,1317
2018-12-12,144.880005,146.759995,144.759995,144.820007,136.237366,27894800,1318
2018-12-13,145.240005,145.690002,142.539993,142.770004,134.308884,23205400,1319
2018-12-14,141.729996,143.229996,140.100006,140.610001,132.276871,24037200,1320
2018-12-17,139.669998,140.880005,136.160004,137.020004,129.331009,36468500,1321
2018-12-18,138.259995,139.179993,136.289993,136.850006,129.170563,42277200,1322
2018-12-19,136.800003,138.679993,133.25,134,126.480469,47676600,1323
2018-12-20,133.630005,134.410004,130.229996,131.789993,124.394478,57908100,1324
2018-12-21,132.380005,132.949997,127.980003,128.369995,121.166405,59404800,1325
2018-12-24,127.730003,128.470001,125.839996,125.879997,118.816139,28575700,1326
2018-12-26,126.279999,132.100006,125.809998,131.929993,124.526634,40182700,1327
2018-12-27,130.270004,132.479996,127.870003,132.479996,125.045738,39527900,1328
2018-12-28,132.479996,135.009995,131.539993,132.860001,125.404449,35994400,1329
2018-12-31,133.720001,134.050003,131.800003,133.899994,126.386078,29173400,1330
2019-01-02,132.169998,135.169998,131.539993,134.660004,127.103455,27295100,1331
2019-01-03,133.910004,134.639999,131.649994,132.25,124.828667,29294600,1332
2019-01-04,133.919998,137.600006,133.710007,137.190002,129.49147,35355300,1333
2019-01-07,137.259995,140.369995,136.740005,139.589996,131.75676,30477900,1334
2019-01-08,140.800003,141.789993,139.389999,141.729996,133.776688,27320900,1335
2019-01-09,142.220001,143.389999,141.619995,142.899994,134.881027,25764600,1336
2019-01-10,142.059998,143.720001,141.350006,143.639999,135.579514,22896800,1337
2019-01-11,143.009995,143.990005,142.679993,143.679993,135.617264,22428400,1338
2019-01-14,142.820007,143.440002,142.089996,142.25,134.267532,29185000,1339
2019-01-15,142.649994,143.649994,142.089996,143.449997,135.400192,25678900,1340
2019-01-16,143.679993,145.25,143.669998,144.520004,136.410141,20827300,1341
2019-01-17,143.990005,146.330002,143.970001,145.830002,137.646622,19273400,1342
2019-01-18,146.600006,147.919998,146,147.330002,139.062439,28306700,1343
2019-01-22,146.460007,146.759995,144.050003,145,136.863205,27741100,1344
2019-01-23,145.320007,146.179993,143.460007,144.600006,136.485657,20621300,1345
2019-01-24,144.429993,145.759995,144.330002,145.470001,137.306839,16976300,1346
2019-01-25,146.619995,147.639999,146.429993,147.339996,139.071884,22266900,1347
2019-01-28,145.960007,146.910004,145.369995,146.550003,138.326218,22784700,1348
2019-01-29,146.710007,146.820007,145.880005,146.199997,137.995895,12084800,1349
2019-01-30,146.979996,148.339996,145.679993,147.800003,139.506073,25516900,1350
2019-01-31,147.610001,149.300003,147.529999,149.059998,140.695374,27252900,1351
2019-02-01,149.350006,149.679993,148.580002,149.179993,140.80864,17057900,1352
2019-02-04,149.410004,150.970001,148.880005,150.960007,142.48877,21301700,1353
2019-02-05,151.009995,151.600006,150.240005,151.119995,142.639771,18295900,1354
2019-02-06,151.039993,151.369995,150.100006,150.929993,142.460419,13720600,1355
2019-02-07,149.919998,150.699997,148.389999,149.690002,141.290039,22850800,1356
2019-02-08,149.059998,149.899994,148.5,149.850006,141.441025,13463000,1357
2019-02-11,150.289993,151.149994,149.630005,151.100006,142.620926,16374800,1358
2019-02-12,151.919998,153.190002,151.880005,152.990005,144.404846,20779900,1359
2019-02-13,153.419998,153.759995,152.699997,153.419998,144.810699,15534500,1360
2019-02-14,152.580002,154.369995,152.399994,153.770004,145.141068,18251000,1361
2019-02-15,154.779999,156.240005,154.270004,156.220001,147.453568,27240200,1362
2019-02-19,155.550003,157.100006,155.550003,156.649994,147.859436,15856900,1363
2019-02-20,156.660004,157.580002,156.529999,157.389999,148.557907,18317400,1364
2019-02-21,157.130005,157.369995,156.059998,156.789993,147.991592,17497000,1365
2019-02-22,157.270004,158.270004,157.100006,158.149994,149.275269,20411800,1366
2019-02-25,159.080002,159.5,158.089996,158.190002,149.313034,17957100,1367
2019-02-26,158.009995,158.190002,156.889999,157.100006,148.28421,21497300,1368
2019-02-27,156.490005,157.440002,156.119995,157.320007,148.491882,18194900,1369
2019-02-28,157.089996,157.479996,156.369995,156.779999,147.982147,18155300,1370
2019-03-01,157.949997,158.339996,156.75,158.240005,149.360229,19247100,1371
2019-03-04,158.539993,158.779999,155.589996,156.809998,148.010468,23301800,1372
2019-03-05,156.940002,156.949997,155.960007,156.080002,147.321411,16798200,1373
2019-03-06,156.020004,156.080002,152.880005,153.020004,144.433136,29604600,1374
2019-03-07,153.020004,153.139999,151.369995,151.679993,143.168335,26822500,1375
2019-03-08,150.839996,151.759995,150.610001,151.639999,143.130615,20466800,1376
2019-03-11,152.110001,154.309998,151.899994,154.289993,145.631882,20854500,1377
2019-03-12,154.399994,154.979996,153.800003,154.369995,145.707413,18966800,1378
2019-03-13,154.919998,155.729996,154.75,154.979996,146.283173,24109100,1379
2019-03-14,154.899994,155.020004,154.199997,154.350006,145.688507,14217500,1380
2019-03-15,154.529999,155.869995,154.330002,154.759995,146.0755,22025900,1381
2019-03-18,155.059998,156.449997,154.479996,155.75,147.009964,24510200,1382
2019-03-19,156.479996,156.529999,154.570007,154.960007,146.264297,18633100,1383
2019-03-20,154.539993,155.419998,152.410004,153.259995,145.045334,29463200,1384
2019-03-21,152.729996,156.059998,152.729996,155.270004,146.947601,31845000,1385
2019-03-22,154.199997,154.539993,149.570007,149.619995,141.600418,40663000,1386
2019-03-25,149.479996,151.320007,148.410004,150.279999,142.225067,26454700,1387
2019-03-26,151.470001,152.820007,150.789993,151.860001,143.720367,21308600,1388
2019-03-27,151.710007,152.210007,149.479996,151.270004,143.161987,23477100,1389
2019-03-28,151.789993,152.929993,150.929993,152.619995,144.439621,19473300,1390
2019-03-29,153.679993,153.970001,152.100006,153.089996,144.88443,28298900,1391
2019-04-01,154.289993,154.919998,153.720001,154.759995,146.464905,20075200,1392
2019-04-02,154.869995,154.880005,153.509995,154.360001,146.086349,18253500,1393
2019-04-03,155.740005,156.149994,154.729996,155.160004,146.843506,19554700,1394
2019-04-04,155.279999,156.009995,154.839996,155.919998,147.562729,15909500,1395
2019-04-05,156.300003,157.470001,156.190002,157.380005,148.944489,21379000,1396
2019-04-08,156.850006,157.5,156.070007,157.119995,148.698395,14202400,1397
2019-04-09,156.460007,156.699997,154.910004,155.199997,146.881332,18534200,1398
2019-04-10,155.479996,157.360001,155.330002,157.309998,148.878265,18938800,1399
2019-04-11,157.520004,157.679993,156.809998,157.110001,148.68895,12218700,1400
2019-04-12,158.130005,158.160004,157.110001,157.679993,149.228394,14120300,1401
2019-04-15,157.949997,158.100006,156.5,157.169998,148.745743,10964000,1402
2019-04-16,157.710007,157.899994,156.979996,157.539993,149.095917,16782900,1403
2019-04-17,158.089996,158.110001,155.199997,156.100006,147.733124,17108500,1404
2019-04-18,156.110001,156.279999,154.660004,155.639999,147.29776,23276300,1405
2019-04-22,155.309998,155.809998,154.520004,155.229996,146.909729,15596800,1406
2019-04-23,155.369995,158.050003,155.360001,157.570007,149.124329,23396100,1407
2019-04-24,157.619995,158.690002,157.369995,158.059998,149.588028,18053100,1408
2019-04-25,157.330002,157.470001,155.470001,156.75,148.348251,19365100,1409
2019-04-26,156.960007,158.490005,156.399994,158.270004,149.786789,16999100,1410
2019-04-29,158.619995,159.610001,158.490005,159.029999,150.506027,13698900,1411
2019-04-30,159.149994,159.190002,156.960007,158.289993,149.805725,24127500,1412
2019-05-01,158.669998,158.729996,156.710007,156.789993,148.386108,17734300,1413
2019-05-02,156.639999,158.149994,155.679993,157.520004,149.076981,22715700,1414
2019-05-03,158.309998,160.639999,158.190002,160.529999,151.925674,20178800,1415
2019-05-06,158.179993,161.110001,158.009995,160.710007,152.095993,21262100,1416
2019-05-07,159.309998,159.869995,156.25,157.529999,149.086456,25434500,1417
2019-05-08,157.259995,158.089996,156.649994,156.759995,148.357712,16113700,1418
2019-05-09,155.520004,156.649994,153.740005,156.190002,147.818268,25259900,1419
2019-05-10,155.589996,156.830002,153.669998,156.619995,148.22522,26544700,1420
2019-05-13,153.690002,154.020004,151.160004,151.630005,143.502701,26936500,1421
2019-05-14,151.960007,154.169998,151.699997,153.539993,145.310287,15519200,1422
2019-05-15,152.399994,154.410004,152.070007,154.039993,145.783478,18410600,1423
2019-05-16,154.509995,156.179993,154.440002,155,146.692032,13772100,1424
2019-05-17,153.820007,155.270004,152.660004,152.839996,144.647827,21534000,1425
2019-05-20,151.929993,152.820007,151.410004,151.779999,143.644623,18689800,1426
2019-05-21,152.630005,154.039993,152.580002,153.820007,145.575317,11659100,1427
2019-05-22,153.220001,153.589996,152,152.529999,144.354431,13922600,1428
2019-05-23,151.059998,151.059998,148.580002,149.389999,141.382751,26379400,1429
2019-05-24,150.380005,151.089996,149.789993,150.789993,142.707672,16093100,1430
2019-05-28,151.009995,151.649994,149.580002,149.589996,141.572037,14042200,1431
2019-05-29,148.839996,148.929993,147.360001,148.339996,140.389038,22622300,1432
2019-05-30,148.75,149.580002,147.039993,147.929993,140.000992,17739100,1433
2019-05-31,146.190002,146.839996,145.320007,145.860001,138.041962,25411300,1434
2019-06-03,146.130005,147.210007,145.330002,146.369995,138.524612,26554500,1435
2019-06-04,147.919998,150.289993,146.419998,150.160004,142.111481,21217600,1436
2019-06-05,150.759995,150.889999,148.610001,150.190002,142.139862,18184100,1437
2019-06-06,150.119995,150.520004,148.309998,149.800003,141.770752,20772500,1438
2019-06-07,150.350006,151.509995,150.020004,150.860001,142.773956,17107500,1439
2019-06-10,151.449997,153.139999,151.449997,151.75,143.616257,18912300,1440
2019-06-11,152.869995,153.229996,150.580002,151.300003,143.190369,15373000,1441
2019-06-12,151.179993,151.779999,150.619995,151.470001,143.351257,11957600,1442
2019-06-13,152.309998,153.179993,151.869995,153.070007,144.865494,14839400,1443
2019-06-14,152.880005,152.940002,151.720001,151.729996,143.597321,16154800,1444
2019-06-17,151.869995,152.899994,151.669998,152.240005,144.587906,12509300,1445
2019-06-18,153.270004,155.149994,152.259995,154.009995,146.26889,22100800,1446
2019-06-19,154.190002,154.699997,153.399994,154.559998,146.791245,15625000,1447
2019-06-20,156.050003,156.220001,154.440002,155.289993,147.484619,17595700,1448
2019-06-21,155.130005,155.169998,153.610001,153.949997,146.211945,19854400,1449
2019-06-24,154.360001,154.410004,152,152.080002,144.435913,24002600,1450
2019-06-25,152.309998,152.5,151,151.149994,143.552704,17462200,1451
2019-06-26,151.699997,152.220001,150.759995,150.800003,143.220276,15726900,1452
2019-06-27,151.240005,153.770004,151.240005,153.630005,145.908035,22278400,1453
2019-06-28,153.949997,156.020004,153.940002,155.5,147.684036,35089900,1454
2019-07-01,157.539993,158.029999,155.220001,156.100006,148.253891,22850500,1455
2019-07-02,156.020004,156.119995,154.259995,155.149994,147.351624,19024600,1456
2019-07-03,155.600006,156.339996,155.169998,156.259995,148.405838,9115100,1457
2019-07-05,155.490005,156.740005,154.860001,156.679993,148.804718,14156700,1458
2019-07-08,156.210007,156.479996,154.889999,155.190002,147.389618,9735700,1459
2019-07-09,154.539993,155.429993,154.479996,155.399994,147.58905,12381600,1460
2019-07-10,156.199997,156.559998,154.850006,155.669998,147.845474,17325400,1461
2019-07-11,155.889999,155.940002,154.220001,154.910004,147.123688,14260800,1462
2019-07-12,155.139999,156.669998,154.880005,156.110001,148.263382,16678000,1463
2019-07-15,156.559998,156.589996,154.850006,155.289993,147.484619,12194300,1464
2019-07-16,155.130005,156.199997,154.669998,155.240005,147.437134,15152700,1465
2019-07-17,155.240005,155.339996,153.729996,154.130005,146.382919,14155100,1466
2019-07-18,154.080002,155.009995,153.729996,154.710007,146.933762,15705500,1467
2019-07-19,154.940002,155.429993,153.820007,153.820007,146.088486,17182600,1468
2019-07-22,154.240005,154.699997,153.399994,153.679993,145.955505,14474600,1469
2019-07-23,154.279999,154.720001,153.539993,154.699997,146.924255,15493200,1470
2019-07-24,154.289993,157.449997,154.119995,157.259995,149.355591,23823100,1471
2019-07-25,157.179993,157.240005,155.089996,155.360001,147.551056,17902500,1472
2019-07-26,155.580002,157.419998,155.5,157.199997,149.298553,14260300,1473
2019-07-29,157.190002,157.360001,155.600006,156.149994,148.301392,13192200,1474
2019-07-30,155.059998,157.839996,154.710007,157.839996,149.906403,1200,1475
2019-07-31,157.779999,159.229996,155.550003,156.559998,148.69072,40445900,1476
2019-08-01,156.880005,158.169998,153.589996,154.289993,146.534851,38070200,1477
2019-08-02,153.350006,153.75,151.279999,152.580002,144.910767,30148300,1478
2019-08-05,149.779999,149.919998,146.210007,148,140.560989,39221500,1479
2019-08-06,148.899994,149.699997,147.380005,149.360001,141.852661,24283300,1480
2019-08-07,147.919998,149.710007,146.690002,149.320007,141.814667,23952100,1481
2019-08-08,150.149994,152.630005,149.990005,152.539993,144.872833,19415600,1482
2019-08-09,152.089996,152.149994,150.029999,150.619995,143.049332,19313200,1483
2019-08-12,149.809998,150.119995,148.330002,148.669998,141.197327,15963000,1484
2019-08-13,148.339996,151.789993,147.669998,150.270004,142.716919,21912600,1485
2019-08-14,147.949997,147.979996,145.720001,146.070007,138.728027,28235800,1486
2019-08-15,146.619995,146.669998,144.789993,145.490005,138.177155,24202400,1487
2019-08-16,146.139999,148.910004,146.110001,148.630005,141.159348,22783400,1488
2019-08-19,150.320007,150.889999,149.949997,150.130005,142.583969,17023400,1489
2019-08-20,149.919998,150.009995,148.990005,149.149994,141.653198,13324100,1490
2019-08-21,150.619995,150.649994,149.789993,150.380005,142.821411,13446100,1491
2019-08-22,150.669998,151.080002,149.139999,150.029999,142.488968,12979100,1492
2019-08-23,149.220001,150.110001,144.929993,145.429993,138.120193,36974600,1493
2019-08-26,146.800003,147.050003,145.710007,147.029999,139.639771,19167100,1494
2019-08-27,147.960007,148.020004,144.679993,144.850006,137.569351,24546200,1495
2019-08-28,144.559998,147.389999,144.25,146.539993,139.174393,20115500,1496
2019-08-29,148.149994,149.289993,147.960007,149.110001,141.615219,18786300,1497
2019-08-30,149.889999,149.970001,148.039993,148.839996,141.358795,18727100,1498
2019-09-03,147.449997,148.320007,146,146.660004,139.288361,20688000,1499
2019-09-04,148.009995,148.360001,147.179993,147.839996,140.409073,13107500,1500
2019-09-05,149.850006,151.910004,149.369995,150.589996,143.020828,25666700,1501
2019-09-06,150.699997,151.229996,149.830002,149.899994,142.365494,14645900,1502
2019-09-09,150.570007,152.240005,150.059998,151.910004,144.27449,25780100,1503
2019-09-10,151.679993,153.949997,150.889999,153.850006,146.11705,29576200,1504
2019-09-11,154.520004,157.160004,153.559998,157,149.108643,42970500,1505
2019-09-12,157.179993,157.899994,155.570007,157.039993,149.146622,38648300,1506
2019-09-13,157.850006,158.919998,157.130005,157.309998,149.403091,31042800,1507
2019-09-16,156.970001,158.75,156.699997,157.899994,149.963394,23242600,1508
2019-09-17,157.360001,157.570007,156.449997,157.490005,149.574036,22986700,1509
2019-09-18,157.479996,157.5,155.070007,156.520004,148.652802,19735700,1510
2019-09-19,156.800003,157.820007,155.529999,155.759995,147.930954,21531600,1511
2019-09-20,155.639999,156.649994,154.449997,155.429993,147.617554,22707200,1512
2019-09-23,154.860001,155.949997,154.559998,155.309998,147.503586,14944600,1513
2019-09-24,155.149994,155.289993,151.839996,152.429993,145.277206,27576700,1514
2019-09-25,152.279999,154.360001,151.800003,154.100006,146.868851,21917500,1515
2019-09-26,153.919998,153.919998,151.949997,152.380005,145.229599,20641600,1516
2019-09-27,152.820007,153.220001,150.5,151.160004,144.066803,20181900,1517
2019-09-30,151.369995,152.259995,150.789993,151.339996,144.238312,16905400,1518
2019-10-01,152.110001,153.350006,148.050003,148.369995,141.407745,34093500,1519
2019-10-02,147.630005,147.630005,145.860001,147.25,140.340302,24894600,1520
2019-10-03,146.690002,147.940002,144.929993,147.740005,140.807312,25362800,1521
2019-10-04,147.990005,149.25,147.119995,149.139999,142.141602,18640400,1522
2019-10-07,148.779999,150.070007,148.119995,148.880005,141.893784,15762800,1523
2019-10-08,147.419998,147.929993,146.110001,146.460007,139.587357,18110600,1524
2019-10-09,147.539993,147.690002,146.639999,147.130005,140.225891,10929500,1525
2019-10-10,147.339996,148.5,147.100006,147.720001,140.788239,16349000,1526
2019-10-11,149.789993,151.960007,147.690002,150.220001,143.170929,29236300,1527
2019-10-14,149.910004,150.149994,149.100006,149.669998,142.646729,10692600,1528
2019-10-15,150.169998,152.130005,149.789993,151.389999,144.286026,16801200,1529
2019-10-16,151.210007,152.270004,151.139999,151.550003,144.438492,13119100,1530
2019-10-17,152.289993,153.509995,152.050003,153.339996,146.144501,13175800,1531
2019-10-18,152.929993,153.5,151.449997,152.610001,145.448776,14490200,1532
2019-10-21,154.169998,154.979996,153.910004,154.039993,146.811615,17450300,1533
2019-10-22,154.199997,155.050003,153.740005,154.210007,146.973709,12471800,1534
2019-10-23,154.339996,154.75,153.550003,154.399994,147.15477,8728000,1535
2019-10-24,154.949997,155.059998,153.470001,154.179993,146.945084,9091400,1536
2019-10-25,153.910004,155.529999,153.899994,155,147.726593,10531500,1537
2019-10-28,155.660004,156.979996,155.009995,156.339996,149.003693,15392400,1538
2019-10-29,156.009995,157.339996,155.860001,156.850006,149.489792,11978300,1539
2019-10-30,156.789993,156.809998,155.279999,156.330002,148.994202,14451500,1540
2019-10-31,156.100006,156.100006,154.240005,155.449997,148.155472,17344200,1541
2019-11-01,156.399994,158.190002,156.050003,158.100006,150.681122,18421600,1542
2019-11-04,159.399994,159.699997,158.470001,158.949997,151.491241,16182000,1543
2019-11-05,159.399994,160.460007,158.970001,159.149994,151.68187,13760200,1544
2019-11-06,158.990005,158.990005,157.809998,158.229996,150.805054,16025500,1545
2019-11-07,159.740005,160.169998,158.169998,158.649994,151.205322,13448900,1546
2019-11-08,158.279999,159.270004,157.949997,159.080002,151.615143,11967400,1547
2019-11-11,158.029999,158.899994,157.880005,158.779999,151.329224,10508700,1548
2019-11-12,158.929993,159.880005,158.490005,158.830002,151.376892,14316900,1549
2019-11-13,157.740005,158.5,157.190002,158.149994,150.728775,14514400,1550
2019-11-14,157.929993,158.910004,157.789993,158.100006,150.681122,13054000,1551
2019-11-15,159.229996,159.289993,158.350006,158.919998,151.462662,13119200,1552
2019-11-18,158.720001,158.740005,157.940002,158.520004,151.081467,10759500,1553
2019-11-19,159.110001,159.699997,158.309998,159.110001,151.643768,15203700,1554
2019-11-20,158.550003,159.600006,157.259995,158.509995,151.071884,21314300,1555
2019-11-21,158.820007,158.889999,157.229996,157.729996,150.328506,15388300,1556
2019-11-22,158.309998,158.539993,157.350006,158.220001,150.795532,13482400,1557
2019-11-25,159.029999,161.830002,158.889999,161.580002,153.997864,24753000,1558
2019-11-26,161.75,162.539993,161.289993,161.690002,154.102692,15496700,1559
2019-11-27,162.380005,162.929993,162.080002,162.830002,155.189178,13202500,1560
2019-11-29,162.410004,162.789993,161.669998,161.770004,154.17894,9988200,1561
2019-12-02,162.149994,162.210007,159.910004,160.190002,152.67308,17190900,1562
2019-12-03,158.820007,159.759995,158.100006,159.679993,152.187012,14884400,1563
2019-12-04,160.5,161.220001,160.300003,160.779999,153.235397,10833200,1564
2019-12-05,161.470001,161.649994,160.449997,160.940002,153.387878,11470700,1565
2019-12-06,162.589996,163.410004,162.5,162.820007,155.179626,16486200,1566
2019-12-09,162.75,163.160004,162.389999,162.509995,154.884201,13476700,1567
2019-12-10,162.410004,162.960007,161.940002,162.610001,154.979507,13704400,1568
2019-12-11,162.880005,163.080002,161.949997,162.559998,154.931854,19612200,1569
2019-12-12,162.75,165.100006,162.25,163.960007,156.26619,24857000,1570
2019-12-13,163.729996,164.809998,162.550003,163.330002,155.665741,23279600,1571
2019-12-16,164.059998,164.850006,163.740005,163.880005,156.762955,20115300,1572
2019-12-17,164.139999,164.699997,163.699997,164.699997,157.547318,12980000,1573
2019-12-18,165.059998,165.279999,164.320007,165.020004,157.853394,15379300,1574
2019-12-19,165.279999,165.729996,164.880005,165.729996,158.532562,11919800,1575
2019-12-20,166.149994,166.410004,165.720001,165.970001,158.762131,25449500,1576
2019-12-23,166.240005,166.360001,165.360001,166.300003,159.077805,13372100,1577
2019-12-24,166.449997,166.699997,166.039993,166.679993,159.441299,4334500,1578
2019-12-26,166.830002,166.979996,166.360001,166.679993,159.441299,9371200,1579
2019-12-27,167.119995,167.119995,165.429993,165.860001,158.656937,12261800,1580
2019-12-30,165.979996,166.210007,164.570007,165.440002,158.255157,14912700,1581
2019-12-31,165.080002,166.350006,164.710007,165.669998,158.475174,17362400,1582
2020-01-02,166.740005,166.75,164.229996,165.779999,158.580414,18297500,1583
2020-01-03,163.740005,165.410004,163.699997,165.130005,157.958649,19295600,1584
2020-01-06,163.850006,165.539993,163.539993,165.350006,158.169083,17150900,1585
2020-01-07,164.850006,165.339996,164.210007,164.800003,157.642975,11817900,1586
2020-01-08,164.820007,166.029999,164.720001,165.309998,158.130814,13832400,1587
2020-01-09,166.119995,166.449997,165.259995,165.509995,158.322098,11895400,1588
2020-01-10,165.550003,165.690002,164.199997,164.889999,157.729034,15353000,1589
2020-01-13,164.940002,166.039993,164.070007,165.960007,158.752594,17271100,1590
2020-01-14,165.139999,167.589996,164.979996,166.570007,159.33609,18323000,1591
2020-01-15,166.149994,167.949997,166.139999,167.369995,160.101379,15437200,1592
2020-01-16,168.589996,169.869995,168.429993,169.529999,162.167557,19976200,1593
2020-01-17,170.279999,170.559998,168.669998,169.070007,161.727509,18306400,1594
2020-01-21,168.360001,168.990005,167.270004,167.669998,160.388336,17935100,1595
2020-01-22,168.190002,168.619995,167.179993,167.559998,160.283081,14916300,1596
2020-01-23,167.100006,167.970001,165.449997,167.449997,160.177902,15954300,1597
2020-01-24,168.009995,168.009995,164.229996,165.389999,158.207336,20491400,1598
2020-01-27,162.850006,164.490005,162.419998,163.509995,156.408951,18539000,1599
2020-01-28,164.5,165.399994,163.490005,164.869995,157.709915,16690400,1600
2020-01-29,165.100006,165.559998,163.899994,163.929993,156.810715,14944400,1601
2020-01-30,162.839996,164.139999,161.929993,163.929993,156.810715,21889700,1602
2020-01-31,163.320007,163.919998,160.029999,160.529999,153.558395,30439000,1603
2020-02-03,161.600006,162.929993,161.490005,162.320007,155.270645,17373200,1604
2020-02-04,164.309998,165.309998,164.160004,164.770004,157.614273,15994200,1605
2020-02-05,166.479996,167.529999,165.690002,167.309998,160.043976,17807000,1606
2020-02-06,167.889999,168.149994,166.759995,166.929993,159.68042,14768900,1607
2020-02-07,166.289993,166.360001,164.399994,164.880005,157.719452,18029600,1608
2020-02-10,164.559998,165.889999,164.460007,165.809998,158.609085,11428800,1609
2020-02-11,166.789993,167.960007,166.270004,166.960007,159.709167,15005600,1610
2020-02-12,168.020004,168.289993,167.279999,168.110001,160.809219,12123000,1611
2020-02-13,167.220001,168.949997,167.110001,168.550003,161.230118,12649300,1612
2020-02-14,168.699997,168.779999,167.339996,167.899994,160.608337,16006200,1613
2020-02-18,167.5,168.059998,166.429993,167.539993,160.263962,13412100,1614
2020-02-19,168.169998,169.139999,167.529999,168.399994,161.086609,11084600,1615
2020-02-20,167.899994,169.110001,166.589996,168.809998,161.478806,20383800,1616
2020-02-21,168.149994,168.630005,166.330002,167.100006,159.843079,18729900,1617
2020-02-24,161.860001,167.059998,161.100006,162.070007,155.03154,28239500,1618
2020-02-25,162.520004,162.759995,155.960007,156.309998,149.521622,45047000,1619
2020-02-26,157.050003,158.490005,154.220001,154.5,147.790253,39465000,1620
2020-02-27,151.350006,155.009995,148.820007,149.059998,142.586517,50530300,1621
2020-02-28,144.850006,149.130005,143.910004,146.330002,139.975067,72036400,1622
2020-03-02,147.970001,151.229996,145.389999,151.029999,144.471008,33569300,1623
2020-03-03,151.089996,154.199997,146.309998,147.949997,141.524704,42941300,1624
2020-03-04,150.279999,152.449997,148.520004,152.160004,145.55191,36195800,1625
2020-03-05,148.839996,152.479996,145.490005,147.320007,140.922119,32729400,1626
2020-03-06,142.710007,145.979996,140.990005,144.399994,138.128891,39688300,1627
2020-03-09,134.130005,136.169998,130.259995,130.360001,124.698647,56320000,1628
2020-03-10,134.710007,134.800003,128.020004,134.429993,128.591888,54432700,1629
2020-03-11,130.919998,132.270004,124.169998,125.879997,120.4132,51354800,1630
2020-03-12,116.769997,119.900002,111.599998,111.970001,107.107285,70114300,1631
2020-03-13,118.309998,119.959999,109.550003,119.470001,114.281563,57915100,1632
2020-03-16,108.620003,111.300003,101.43,103.620003,99.119911,59095700,1633
2020-03-17,104.959999,110.5,100.610001,108.370003,103.663651,59344800,1634
2020-03-18,103.050003,106.779999,96.25,99.970001,95.628433,62296700,1635
2020-03-19,99.660004,106.800003,95.690002,103.870003,99.359062,62654700,1636
2020-03-20,106.120003,108.760002,100.449997,101.400002,96.996338,76203700,1637
2020-03-23,101.900002,102.18,95.910004,99.900002,95.561478,63534700,1638
2020-03-24,105.370003,109.330002,99.93,109.040001,104.304527,73386700,1639
2020-03-25,109.480003,114,106.019997,109.970001,105.600914,56043700,1640
2020-03-26,111.540001,117.599998,111.199997,116.809998,112.169144,51657600,1641
2020-03-27,112.25,116.019997,110.870003,112.559998,108.088013,39931500,1642
2020-03-30,113.239998,115.260002,110.800003,115.040001,110.469475,41552100,1643
2020-03-31,114.599998,116.169998,111.959999,114.459999,109.912514,52948000,1644
